Episode,Duration
1665,0.000243163
1666,0.000245598
1667,0.000243173
1668,0.000255266
1669,0.000248282
1670,0.000251658
1671,0.000251859
1672,0.000251148
1673,0.000249184
1674,0.00034868
1675,0.000377453
1676,0.000286524
1677,0.000366163
1678,0.000430993
1679,0.000312212
1680,0.000366994
1681,0.000404144
1682,0.000295611
1683,0.000277327
1684,0.000286454
1685,0.000282146
1686,0.00026292
1687,0.000294448
1688,0.000308445
1689,0.000287185
1690,0.000327139
1691,0.000317311
1692,0.000296993
1693,0.000264873
1694,0.000301832
1695,0.000299377
1696,0.000286784
1697,0.000371752
1698,0.000388384
1699,0.000298586
1700,0.000276335
1701,0.000253653
1702,0.000246399
1703,0.000265125
1704,0.000277226
1705,0.000247671
1706,0.000257309
1707,0.000251759
1708,0.000270975
1709,0.000260535
1710,0.000237072
1711,0.000261016
1712,0.000247391
1713,0.000238294
1714,0.00026288
1715,0.000258231
1716,0.000307733
1717,0.000315498
1718,0.000251148
1719,0.000292184
1720,0.000263381
1721,0.000245147
1722,0.000328863
1723,0.000278068
1724,0.000281634
1725,0.00155231
1726,0.000286524
1727,0.000276175
1728,0.000276466
1729,0.000278539
1730,0.000277147
1731,0.000288788
1732,0.000286994
1733,0.000274501
1734,0.000277837
1735,0.000265555
1736,0.000280533
1737,0.000272718
1738,0.000277697
1739,0.000304076
1740,0.000286053
1741,0.000279601
1742,0.000277136
1743,0.000266927
1744,0.000282607
1745,0.000302144
1746,0.000298717
1747,0.000272127
1748,0.000265725
1749,0.000264893
1750,0.000306902
1751,0.000268691
1752,0.000277357
1753,0.000293798
1754,0.000283328
1755,0.000285662
1756,0.000275504
1757,0.00027894
1758,0.00028409
1759,0.000269192
1760,0.000295942
1761,0.000288518
1762,0.000281996
1763,0.000272588
1764,0.000285412
1765,0.000272227
1766,0.000286795
1767,0.000277688
1768,0.000305209
1769,0.000273459
1770,0.000276916
1771,0.000257329
1772,0.000287726
1773,0.000295271
1774,0.00027373
1775,0.000282206
1776,0.00027899
1777,0.000275453
1778,0.000304467
1779,0.000276876
1780,0.000297986
1781,0.00028975
1782,0.000252119
1783,0.000243794
1784,0.00028937
1785,0.000317191
1786,0.000295711
1787,0.000283669
1788,0.000281034
1789,0.000283428
1790,0.000274601
1791,0.000281043
1792,0.000274531
1793,0.000246128
1794,0.0002472
1795,0.000244255
1796,0.000242442
1797,0.000252531
1798,0.000232674
1799,0.000236521
1800,0.000241851
1801,0.000310087
1802,0.000302754
1803,0.000272037
1804,0.000327861
1805,0.00028993
1806,0.000301501
1807,0.000286965
1808,0.000282176
1809,0.000274562
1810,0.000299348
1811,0.000269592
1812,0.000274592
1813,0.000268471
1814,0.000244035
1815,0.000252561
1816,0.000253352
1817,0.000265565
1818,0.000240358
1819,0.000234177
1820,0.000243323
1821,0.000251188
1822,0.000243424
1823,0.000234547
1824,0.000251669
1825,0.000237362
1826,0.000231031
1827,0.000243404
1828,0.000239146
1829,0.000243394
1830,0.000273199
1831,0.000274331
1832,0.000267248
1833,0.00028988
1834,0.000286133
1835,0.000286053
1836,0.000264022
1837,0.00026873
1838,0.000309958
1839,0.000296071
1840,0.000315929
1841,0.000260476
1842,0.000256157
1843,0.000284039
1844,0.000252591
1845,0.000237493
1846,0.000247942
1847,0.000311701
1848,0.000307362
1849,0.0002847
1850,0.00027394
1851,0.000264633
1852,0.000260636
1853,0.000244776
1854,0.000270945
1855,0.000253562
1856,0.000289209
1857,0.000380649
1858,0.000294398
1859,0.000313003
1860,0.000290702
1861,0.00030008
1862,0.000278048
1863,0.000354992
1864,0.000246088
1865,0.000261898
1866,0.000256778
1867,0.00024161
1868,0.000265635
1869,0.000255876
1870,0.000243333
1871,0.000251428
1872,0.00024687
1873,0.000328462
1874,0.000316169
1875,0.000281514
1876,0.000275533
1877,0.000317672
1878,0.000357476
1879,0.000287967
1880,0.000291113
1881,0.000285582
1882,0.000288748
1883,0.000270234
1884,0.000287596
1885,0.000250697
1886,0.000253262
1887,0.000251449
1888,0.00025723
1889,0.00025226
1890,0.000243935
1891,0.000243364
1892,0.000253482
1893,0.000247912
1894,0.000245698
1895,0.000248143
1896,0.000255656
1897,0.000256638
1898,0.00028935
1899,0.000280403
1900,0.000396659
1901,0.000310048
1902,0.000276245
1903,0.000251579
1904,0.00024723
1905,0.000260475
1906,0.000280293
1907,0.00176372
1908,0.000320457
1909,0.000282306
1910,0.00027896
1911,0.00028448
1912,0.000277867
1913,0.000374518
1914,0.000287897
1915,0.000244666
1916,0.000243584
1917,0.00023084
1918,0.000259454
1919,0.000243614
1920,0.0002415
1921,0.000252811
1922,0.000252451
1923,0.000250898
1924,0.000241199
1925,0.000247701
1926,0.00030034
1927,0.000305669
1928,0.000322451
1929,0.000300911
1930,0.000247962
1931,0.000247752
1932,0.000249555
1933,0.000261377
1934,0.000240899
1935,0.000245096
1936,0.000248914
1937,0.000250066
1938,0.000237743
1939,0.000236571
1940,0.000244706
1941,0.000244196
1942,0.000250376
1943,0.000234847
1944,0.000236681
1945,0.00023591
1946,0.0002577
1947,0.000269582
1948,0.000369438
1949,0.000265655
1950,0.000225239
1951,0.000247441
1952,0.000233445
1953,0.000250076
1954,0.000253071
1955,0.000247221
1956,0.000240939
1957,0.000244506
1958,0.000234317
1959,0.000240298
1960,0.000253984
1961,0.000261878
1962,0.000295822
1963,0.000295691
1964,0.000368116
1965,0.000306771
1966,0.000308085
1967,0.000297785
1968,0.000307903
1969,0.000265635
1970,0.000283038
1971,0.000301111
1972,0.000288868
1973,0.000392321
1974,0.000304918
1975,0.000285633
1976,0.000272818
1977,0.000271195
1978,0.000287957
1979,0.000301733
1980,0.000268661
1981,0.00025221
1982,0.000246229
1983,0.000229267
1984,0.000249975
1985,0.000231872
1986,0.000260265
1987,0.000238254
1988,0.00024674
1989,0.000242983
1990,0.000247642
1991,0.000245047
1992,0.000249725
1993,0.000243864
1994,0.000270174
1995,0.000299378
1996,0.000399395
1997,0.000331918
1998,0.000292976
1999,0.000280222
2000,0.00037054
2001,0.00035407
2002,0.00025724
2003,0.000371693
2004,0.000333642
2005,0.000290692
2006,0.000301702
2007,0.000275763
2008,0.000282156
2009,0.000408772
2010,0.000341316
2011,0.000323413
2012,0.000346365
2013,0.000354921
2014,0.000297063
2015,0.000310559
2016,0.00030591
2017,0.000297765
2018,0.000281826
2019,0.000276265
2020,0.000290331
2021,0.000269983
2022,0.000374408
2023,0.000303626
2024,0.0002842
2025,0.000276375
2026,0.000275523
2027,0.000291763
2028,0.000269622
2029,0.00033769
2030,0.000270184
2031,0.000253823
2032,0.000252079
2033,0.00024719
2034,0.000254083
2035,0.000254304
2036,0.000244536
2037,0.000255256
2038,0.000255286
2039,0.000249846
2040,0.000245367
2041,0.000246689
2042,0.000260976
2043,0.000259684
2044,0.000336757
2045,0.000315007
2046,0.000292284
2047,0.000283999
2048,0.000311471
2049,0.000317992
2050,0.000299658
2051,0.000309907
2052,0.000299929
2053,0.000297765
2054,0.000271846
2055,0.000283738
2056,0.000287586
2057,0.000286965
2058,0.000288979
2059,0.000300029
2060,0.000280202
2061,0.000318203
2062,0.000290481
2063,0.000296061
2064,0.000276094
2065,0.000271726
2066,0.000282747
2067,0.000373886
2068,0.000340505
2069,0.000304217
2070,0.000409804
2071,0.000332479
2072,0.000299568
2073,0.000297214
2074,0.000297604
2075,0.000309837
2076,0.000294449
2077,0.00033276
2078,0.000337579
2079,0.000336547
2080,0.000335274
2081,0.0003379
2082,0.000322411
2083,0.000325357
2084,0.000330096
2085,0.000344492
2086,0.000348419
2087,0.000360902
2088,0.000353318
2089,0.000324124
2090,0.00031658
2091,0.000334133
2092,0.00033782
2093,0.000350503
2094,0.000335606
2095,0.000331949
2096,0.000331547
2097,0.00032201
2098,0.00032737
2099,0.00045091
2100,0.000381611
2101,0.000326599
2102,0.000295982
2103,0.000301973
2104,0.000294629
2105,0.000276064
2106,0.000293166
2107,0.000275473
2108,0.000275925
2109,0.000354901
2110,0.000324285
2111,0.000338721
2112,0.000364469
2113,0.000336988
2114,0.000325366
2115,0.000341787
2116,0.000320708
2117,0.00038664
2118,0.000342758
2119,0.00034899
2120,0.000353358
2121,0.000416907
2122,0.00046648
2123,0.000304828
2124,0.000330226
2125,0.000277928
2126,0.000277827
2127,0.000342588
2128,0.000372424
2129,0.00033308
2130,0.000271456
2131,0.000255507
2132,0.000253783
2133,0.000259303
2134,0.000256197
2135,0.000253352
2136,0.000252941
2137,0.000253061
2138,0.000255546
2139,0.000258843
2140,0.000265745
2141,0.0002466
2142,0.000251409
2143,0.000239096
2144,0.00025209
2145,0.000244025
2146,0.000261307
2147,0.000319766
2148,0.000296844
2149,0.000288918
2150,0.000296753
2151,0.000308685
2152,0.000315037
2153,0.000288428
2154,0.000285993
2155,0.000274261
2156,0.000278489
2157,0.000276936
2158,0.000301041
2159,0.00030054
2160,0.000289399
2161,0.000262319
2162,0.00030613
2163,0.000253512
2164,0.000248173
2165,0.000239366
2166,0.000251548
2167,0.000247821
2168,0.0002414
2169,0.000365962
2170,0.000384496
2171,0.0012041
2172,0.000266948
2173,0.000254614
2174,0.000256488
2175,0.000256598
2176,0.000228435
2177,0.000249134
2178,0.00023062
2179,0.000239587
2180,0.000245888
2181,0.000241069
2182,0.000250748
2183,0.000244075
2184,0.000244445
2185,0.000244415
2186,0.000246208
2187,0.000232283
2188,0.000250076
2189,0.000244075
2190,0.000247631
2191,0.000241089
2192,0.000238745
2193,0.000260205
2194,0.000262679
2195,0.000261096
2196,0.000242872
2197,0.00024672
2198,0.00024136
2199,0.000242973
2200,0.000230359
2201,0.000249265
2202,0.000245608
2203,0.000242292
2204,0.000247121
2205,0.000254104
2206,0.000249335
2207,0.00025235
2208,0.00024689
2209,0.000240068
2210,0.00025764
2211,0.000235289
2212,0.000249876
2213,0.000247822
2214,0.000249626
2215,0.000239316
2216,0.000258131
2217,0.000229377
2218,0.000250147
2219,0.00024704
2220,0.000343169
2221,0.000405285
2222,0.000362004
2223,0.000283078
2224,0.000263511
2225,0.000256568
2226,0.000248804
2227,0.000261307
2228,0.000254004
2229,0.00024142
2230,0.000236451
2231,0.000244656
2232,0.000255205
2233,0.000238915
2234,0.000242442
2235,0.000249866
2236,0.000244606
2237,0.000233966
2238,0.000251238
2239,0.000241009
2240,0.000247452
2241,0.00024151
2242,0.000239877
2243,0.000238454
2244,0.000247471
2245,0.000242722
2246,0.00025216
2247,0.00024665
2248,0.000261487
2249,0.00027913
2250,0.00028988
2251,0.000280473
2252,0.000277447
2253,0.000254594
2254,0.00024668
2255,0.000248964
2256,0.000276646
2257,0.000296202
2258,0.000309857
2259,0.00030056
2260,0.000292034
2261,0.000267068
2262,0.000283198
2263,0.000294339
2264,0.000277878
2265,0.000277397
2266,0.000285782
2267,0.000293186
2268,0.000280533
2269,0.000269101
2270,0.000301792
2271,0.000286464
2272,0.000285802
2273,0.000286844
2274,0.00025745
2275,0.00024692
2276,0.00024148
2277,0.000259564
2278,0.000263591
2279,0.000290642
2280,0.000265124
2281,0.000319526
2282,0.000422998
2283,0.000360111
2284,0.000305699
2285,0.000298706
2286,0.000278739
2287,0.000304527
2288,0.000302784
2289,0.00027923
2290,0.000322501
2291,0.000269111
2292,0.00029008
2293,0.000286304
2294,0.000298546
2295,0.000299658
2296,0.000283458
2297,0.000292175
2298,0.000259203
2299,0.000240238
2300,0.000237062
2301,0.000267419
2302,0.000256017
2303,0.000247752
2304,0.000254224
2305,0.000254715
2306,0.000244326
2307,0.000251649
2308,0.000250507
2309,0.000251829
2310,0.000240729
2311,0.000254825
2312,0.000277858
2313,0.000277457
2314,0.000292014
2315,0.000340114
2316,0.000348169
2317,0.000308074
2318,0.000339452
2319,0.000306812
2320,0.000296202
2321,0.000286394
2322,0.000246149
2323,0.000256888
2324,0.000240828
2325,0.000249444
2326,0.000258331
2327,0.000244786
2328,0.000250828
2329,0.000248433
2330,0.000253402
2331,0.000357085
2332,0.000379117
2333,0.000341978
2334,0.000281855
2335,0.00025778
2336,0.000248222
2337,0.00025788
2338,0.0002578
2339,0.00024643
2340,0.000258462
2341,0.000250998
2342,0.000250096
2343,0.00026296
2344,0.000303545
2345,0.00034334
2346,0.000290962
2347,0.001286
2348,0.000284641
2349,0.000253953
2350,0.000246168
2351,0.000256558
2352,0.000248133
2353,0.000247211
2354,0.000239767
2355,0.000239727
2356,0.000248013
2357,0.000240458
2358,0.000243473
2359,0.00025763
2360,0.000247541
2361,0.000228556
2362,0.000242041
2363,0.000253312
2364,0.000255526
2365,0.000243835
2366,0.000245928
2367,0.000242613
2368,0.000235789
2369,0.000229888
2370,0.000237713
2371,0.000241079
2372,0.000243424
2373,0.000245969
2374,0.000244145
2375,0.000265585
2376,0.000239656
2377,0.000240187
2378,0.000251179
2379,0.000249625
2380,0.000243865
2381,0.000248253
2382,0.000241079
2383,0.000262038
2384,0.000290331
2385,0.000311821
2386,0.000298246
2387,0.000304367
2388,0.000274542
2389,0.000285552
2390,0.000282777
2391,0.00028426
2392,0.00031624
2393,0.000403773
2394,0.000337879
2395,0.00025739
2396,0.000239116
2397,0.000266517
2398,0.000243664
2399,0.000244215
2400,0.000250677
2401,0.000246839
2402,0.000237964
2403,0.00024679
2404,0.000256147
2405,0.000245708
2406,0.000251408
2407,0.000242371
2408,0.000259063
2409,0.000244095
2410,0.000341346
2411,0.000287486
2412,0.000268871
2413,0.000235659
2414,0.000253603
2415,0.000271817
2416,0.000239116
2417,0.000253542
2418,0.000243594
2419,0.000259514
2420,0.000250878
2421,0.000245147
2422,0.000244546
2423,0.000246159
2424,0.00023614
2425,0.000248834
2426,0.000244195
2427,0.000279611
2428,0.000265695
2429,0.000260646
2430,0.000250587
2431,0.000262379
2432,0.000247792
2433,0.00024682
2434,0.000249956
2435,0.000256819
2436,0.000255176
2437,0.000252501
2438,0.000239877
2439,0.000252651
2440,0.000243333
2441,0.00025764
2442,0.000242832
2443,0.000252009
2444,0.000247381
2445,0.000240638
2446,0.000278509
2447,0.000391559
2448,0.000396038
2449,0.000359249
2450,0.000306531
2451,0.000280243
2452,0.000302524
2453,0.000335736
2454,0.000333611
2455,0.000304257
2456,0.000289169
2457,0.000260575
2458,0.000259724
2459,0.000247341
2460,0.000277277
2461,0.000250998
2462,0.000232894
2463,0.000241099
2464,0.000262089
2465,0.000235419
2466,0.000253212
2467,0.000262429
2468,0.000253562
2469,0.000261006
2470,0.00024116
2471,0.000235229
2472,0.000256197
2473,0.000241329
2474,0.000271315
2475,0.000290591
2476,0.000259864
2477,0.000255185
2478,0.00025264
2479,0.000246579
2480,0.000264412
2481,0.000259844
2482,0.000239897
2483,0.000254444
2484,0.000240999
2485,0.000238795
2486,0.000267008
2487,0.000256518
2488,0.000248744
2489,0.000259554
2490,0.000287726
2491,0.000290752
2492,0.000252601
2493,0.000243023
2494,0.000256117
2495,0.000254474
2496,0.000234577
2497,0.000251468
2498,0.000259002
2499,0.000256057
2500,0.000381521
2501,0.000339763
2502,0.000313574
2503,0.000242151
2504,0.0002464
2505,0.000256318
2506,0.000274873
2507,0.000251799
2508,0.000254374
2509,0.000254344
2510,0.000263271
2511,0.000261167
2512,0.000335586
2513,0.000390938
2514,0.000306721
2515,0.00150962
2516,0.000313114
2517,0.000285422
2518,0.000282767
2519,0.000285331
2520,0.000278369
2521,0.000279571
2522,0.000266116
2523,0.000274912
2524,0.000278149
2525,0.000284771
2526,0.000278369
2527,0.000277768
2528,0.000307002
2529,0.000261387
2530,0.000282046
2531,0.000240979
2532,0.000243404
2533,0.000249455
2534,0.000260446
2535,0.000274572
2536,0.000267329
2537,0.000266667
2538,0.000276195
2539,0.000256328
2540,0.000310017
2541,0.000301923
2542,0.000259834
2543,0.000258341
2544,0.00025221
2545,0.000254544
2546,0.000240558
2547,0.000249034
2548,0.000249354
2549,0.000254544
2550,0.00023078
2551,0.000251839
2552,0.000249626
2553,0.000245978
2554,0.000232172
2555,0.000319846
2556,0.000283148
2557,0.000284491
2558,0.000300129
2559,0.00030088
2560,0.00032163
2561,0.000303716
2562,0.00028986
2563,0.000326158
2564,0.000273399
2565,0.000264883
2566,0.000264242
2567,0.000261236
2568,0.000251538
2569,0.000323853
2570,0.000366934
2571,0.000345785
2572,0.000325587
2573,0.0003224
2574,0.000326268
2575,0.000317372
2576,0.000342048
2577,0.000350594
2578,0.000315208
2579,0.00032151
2580,0.00033259
2581,0.0003432
2582,0.000350473
2583,0.000334554
2584,0.000343991
2585,0.000339423
2586,0.000320858
2587,0.000317171
2588,0.000326509
2589,0.000314867
2590,0.00031682
2591,0.000291112
2592,0.000299808
2593,0.000346405
2594,0.000303355
2595,0.000279701
2596,0.000263601
2597,0.000272447
2598,0.000250467
2599,0.000262339
2600,0.000243995
2601,0.00034886
2602,0.000320748
2603,0.000342999
2604,0.000355913
2605,0.000310498
2606,0.000307213
2607,0.000292856
2608,0.00030032
2609,0.000298236
2610,0.000336847
2611,0.000285001
2612,0.00030078
2613,0.000349731
2614,0.000294369
2615,0.000291553
2616,0.000306871
2617,0.000317321
2618,0.000240238
2619,0.000265074
2620,0.000258422
2621,0.000391049
2622,0.000358939
2623,0.000420573
2624,0.000334303
2625,0.000329704
2626,0.000249755
2627,0.000265554
2628,0.000253883
2629,0.000264874
2630,0.000243965
2631,0.000261718
2632,0.000266056
2633,0.000256208
2634,0.000249505
2635,0.000246219
2636,0.000245508
2637,0.000269232
2638,0.000288538
2639,0.000302213
2640,0.000327651
2641,0.000286815
2642,0.000271837
2643,0.000310408
2644,0.000276144
2645,0.000287736
2646,0.000283999
2647,0.000303556
2648,0.000323724
2649,0.000297725
2650,0.000336047
2651,0.000305519
2652,0.000324315
2653,0.000321139
2654,0.000299067
2655,0.000305649
2656,0.000306932
2657,0.000367435
2658,0.000285141
2659,0.000301501
2660,0.00165138
2661,0.000255226
2662,0.00026798
2663,0.000242833
2664,0.000234918
2665,0.000247421
2666,0.000240979
2667,0.000254554
2668,0.000248683
2669,0.000277006
2670,0.000345955
2671,0.000289679
2672,0.000266777
2673,0.000269162
2674,0.000296533
2675,0.000292044
2676,0.000321609
2677,0.000269021
2678,0.00024658
2679,0.00024175
2680,0.000243013
2681,0.000272738
2682,0.000244606
2683,0.000250707
2684,0.000255496
2685,0.000254414
2686,0.000250336
2687,0.000245968
2688,0.000243845
2689,0.0002577
2690,0.000237051
2691,0.00025265
2692,0.000254284
2693,0.00029498
2694,0.000247361
2695,0.000248493
2696,0.000283969
2697,0.000290692
2698,0.000253121
2699,0.000248122
2700,0.000274161
2701,0.000346125
2702,0.000310449
2703,0.000331938
2704,0.000318744
2705,0.000292515
2706,0.000277687
2707,0.000254083
2708,0.000251608
2709,0.000271295
2710,0.000249475
2711,0.000249345
2712,0.000235319
2713,0.000251869
2714,0.000249655
2715,0.000252561
2716,0.000237633
2717,0.000254895
2718,0.000239626
2719,0.00023635
2720,0.000259082
2721,0.000264503
2722,0.000240568
2723,0.000254754
2724,0.000253893
2725,0.000251639
2726,0.000247011
2727,0.000304387
2728,0.000314626
2729,0.00035386
2730,0.000329955
2731,0.00035946
2732,0.000329855
2733,0.00034348
2734,0.000369689
2735,0.000328011
2736,0.000380529
2737,0.00033832
2738,0.00036495
2739,0.00031643
2740,0.000317581
2741,0.000289048
2742,0.000291633
2743,0.000274401
2744,0.000303836
2745,0.000276836
2746,0.000281906
2747,0.000295861
2748,0.000296001
2749,0.000326368
2750,0.000318784
2751,0.000297154
2752,0.000287385
2753,0.000291623
2754,0.000297224
2755,0.000283227
2756,0.000277136
2757,0.000282266
2758,0.000276896
2759,0.000296853
2760,0.000281024
2761,0.000299839
2762,0.000304338
2763,0.000286534
2764,0.000293787
2765,0.000316991
2766,0.000293938
2767,0.000305469
2768,0.000310318
2769,0.000326538
2770,0.000295661
2771,0.000290572
2772,0.000328192
2773,0.000298436
2774,0.000297073
2775,0.000288317
2776,0.000302664
2777,0.000294138
2778,0.000290782
2779,0.000269713
2780,0.000298587
2781,0.000293788
2782,0.000294749
2783,0.000296412
2784,0.000304076
2785,0.000307393
2786,0.000293247
2787,0.000279882
2788,0.00028944
2789,0.00030044
2790,0.00029487
2791,0.000278369
2792,0.000281344
2793,0.000287405
2794,0.000301672
2795,0.000289059
2796,0.000283548
2797,0.000290091
2798,0.000311902
2799,0.000334273
2800,0.000339242
2801,0.000324555
2802,0.00032709
2803,0.00140828
2804,0.000291193
2805,0.000367705
2806,0.000336577
2807,0.000327591
2808,0.000373927
2809,0.000341777
2810,0.000379407
2811,0.000359109
2812,0.000347438
2813,0.000352276
2814,0.00031664
2815,0.000310589
2816,0.000356605
2817,0.000331779
2818,0.000324445
2819,0.000337229
2820,0.000336097
2821,0.000312793
2822,0.000312141
2823,0.000278679
2824,0.000288347
2825,0.000293788
2826,0.000287987
2827,0.000285843
2828,0.000285242
2829,0.000299278
2830,0.000280513
2831,0.000319836
2832,0.000340083
2833,0.000286835
2834,0.000276525
2835,0.000287285
2836,0.000313084
2837,0.000280904
2838,0.000286625
2839,0.000281805
2840,0.000270615
2841,0.000279902
2842,0.000292184
2843,0.000291142
2844,0.000274411
2845,0.000282867
2846,0.000308014
2847,0.000310678
2848,0.000280303
2849,0.000320067
2850,0.000301041
2851,0.000282497
2852,0.000288237
2853,0.000275082
2854,0.000298687
2855,0.000278128
2856,0.00028435
2857,0.000301442
2858,0.00027332
2859,0.000274942
2860,0.000297183
2861,0.000297354
2862,0.000324575
2863,0.000347427
2864,0.00032207
2865,0.000296292
2866,0.000301712
2867,0.000292334
2868,0.000288347
2869,0.000272317
2870,0.000275574
2871,0.000272708
2872,0.000330365
2873,0.000291033
2874,0.000281665
2875,0.000285512
2876,0.000259884
2877,0.000274833
2878,0.000273169
2879,0.000306692
2880,0.000304427
2881,0.000263211
2882,0.000257711
2883,0.000260766
2884,0.000263601
2885,0.000272898
2886,0.000264092
2887,0.000262579
2888,0.000258341
2889,0.000246799
2890,0.000269362
2891,0.000248954
2892,0.000253823
2893,0.000250026
2894,0.000250206
2895,0.00024651
2896,0.000264593
2897,0.00025271
2898,0.000243884
2899,0.000250546
2900,0.000258732
2901,0.00025771
2902,0.000249244
2903,0.000267419
2904,0.000246169
2905,0.00026803
2906,0.000255095
2907,0.000320447
2908,0.000291413
2909,0.000299678
2910,0.00029542
2911,0.000305048
2912,0.00027342
2913,0.000247671
2914,0.000252941
2915,0.000283358
2916,0.00026822
2917,0.000262328
2918,0.000258662
2919,0.000247602
2920,0.000258161
2921,0.000264663
2922,0.000245778
2923,0.000264072
2924,0.000271315
2925,0.000254635
2926,0.000248634
2927,0.000245608
2928,0.000250427
2929,0.000255947
2930,0.000252
2931,0.000251519
2932,0.000236912
2933,0.000263531
2934,0.000256889
2935,0.000249305
2936,0.000249435
2937,0.000252341
2938,0.000245157
2939,0.000251559
2940,0.000237953
2941,0.00027346
2942,0.000295651
2943,0.000333481
2944,0.000266267
2945,0.00027341
2946,0.000249014
2947,0.0011805
2948,0.000287035
2949,0.000254474
2950,0.000241691
2951,0.0002468
2952,0.000232583
2953,0.000270173
2954,0.000244626
2955,0.000243273
2956,0.000247712
2957,0.000253162
2958,0.000252831
2959,0.00025244
2960,0.000252441
2961,0.000241981
2962,0.000252401
2963,0.000259914
2964,0.000261828
2965,0.000270644
2966,0.000288337
2967,0.000275563
2968,0.000282527
2969,0.000264203
2970,0.000287466
2971,0.000281054
2972,0.000303887
2973,0.000282918
2974,0.000293497
2975,0.000326057
2976,0.000275644
2977,0.00030029
2978,0.000256979
2979,0.00024705
2980,0.000253232
2981,0.000250477
2982,0.000270925
2983,0.000259613
2984,0.000241901
2985,0.000239967
2986,0.000250707
2987,0.000239036
2988,0.000244666
2989,0.000254034
2990,0.000258792
2991,0.000256569
2992,0.000259654
2993,0.000283739
2994,0.000279912
2995,0.000235198
2996,0.000259022
2997,0.000325476
2998,0.000301812
2999,0.000293607
3000,0.000403332
3001,0.000390778
3002,0.000326098
3003,0.000278378
3004,0.000277948
3005,0.000242472
3006,0.000323373
3007,0.00030086
3008,0.000310829
3009,0.000297013
3010,0.000285462
3011,0.000308125
3012,0.000298096
3013,0.000276986
3014,0.000307333
3015,0.000310048
3016,0.000276125
3017,0.000300359
3018,0.000307754
3019,0.000304518
3020,0.000342187
3021,0.00034338
3022,0.000366143
3023,0.000335185
3024,0.000334734
3025,0.000334203
3026,0.000329914
3027,0.000354561
3028,0.000331719
3029,0.00032189
3030,0.000331658
3031,0.000322712
3032,0.000323793
3033,0.000347768
3034,0.000337088
3035,0.000336978
3036,0.000347257
3037,0.000331989
3038,0.000320838
3039,0.000342879
3040,0.000333842
3041,0.000307042
3042,0.000299839
3043,0.000308114
3044,0.000285823
3045,0.000313775
3046,0.000282256
3047,0.000287666
3048,0.000286214
3049,0.000420033
3050,0.00029498
3051,0.00029001
3052,0.000291964
3053,0.000281825
3054,0.00027893
3055,0.00030069
3056,0.000347978
3057,0.000412499
3058,0.000323543
3059,0.000313184
3060,0.000293427
3061,0.000280834
3062,0.000300209
3063,0.000299718
3064,0.000278789
3065,0.000279131
3066,0.000285282
3067,0.000282296
3068,0.000295211
3069,0.000291042
3070,0.000355883
3071,0.000403562
3072,0.000339263
3073,0.000299928
3074,0.000308615
3075,0.000278318
3076,0.000310799
3077,0.000315798
3078,0.000287736
3079,0.000249776
3080,0.000253613
3081,0.000258412
3082,0.000243624
3083,0.000238314
3084,0.000237302
3085,0.000272879
3086,0.000284811
3087,0.000295972
3088,0.0002948
3089,0.000253383
3090,0.000258983
3091,0.000243705
3092,0.000240748
3093,0.000267148
3094,0.000240879
3095,0.00024151
3096,0.000261738
3097,0.000248814
3098,0.000252961
3099,0.000239025
3100,0.000250347
3101,0.000263351
3102,0.000246579
3103,0.000299078
3104,0.000254234
3105,0.000252441
3106,0.000259323
3107,0.000259573
3108,0.000262489
3109,0.000254003
3110,0.000263791
3111,0.000243043
3112,0.000253322
3113,0.000237493
3114,0.000242292
3115,0.00030068
3116,0.000282947
3117,0.000304597
3118,0.000274121
3119,0.000276155
3120,0.000272337
3121,0.000288878
3122,0.000316981
3123,0.000297995
3124,0.000298235
3125,0.000329454
3126,0.000282096
3127,0.000283218
3128,0.000266346
3129,0.000259694
3130,0.000242321
3131,0.000251609
3132,0.00026854
3133,0.000247962
3134,0.000244856
3135,0.000249685
3136,0.000248203
3137,0.000261938
3138,0.000262469
3139,0.000237613
3140,0.000255576
3141,0.000257029
3142,0.000249826
3143,0.000262409
3144,0.000250968
3145,0.000243013
3146,0.00025172
3147,0.000240989
3148,0.000250647
3149,0.000292385
3150,0.000320146
3151,0.000251048
3152,0.000259554
3153,0.000248242
3154,0.000272969
3155,0.00024674
3156,0.000235949
3157,0.000248403
3158,0.000253913
3159,0.000258272
3160,0.000259213
3161,0.000267439
3162,0.000286985
3163,0.000238124
3164,0.000239657
3165,0.000253112
3166,0.000242753
3167,0.000253282
3168,0.00121339
3169,0.000254835
3170,0.000256478
3171,0.000240478
3172,0.000250957
3173,0.000241961
3174,0.000254875
3175,0.000355072
3176,0.000297584
3177,0.00028464
3178,0.000387321
3179,0.000319155
3180,0.000282046
3181,0.000283648
3182,0.000299317
3183,0.000242572
3184,0.000253943
3185,0.000248984
3186,0.000252761
3187,0.000254223
3188,0.000231661
3189,0.00024709
3190,0.000256158
3191,0.000247712
3192,0.000250697
3193,0.000250016
3194,0.000249675
3195,0.000241831
3196,0.000233696
3197,0.000248333
3198,0.000268971
3199,0.000238054
3200,0.000251188
3201,0.000259634
3202,0.000255005
3203,0.000253332
3204,0.000253633
3205,0.000246399
3206,0.000250867
3207,0.000243665
3208,0.000252931
3209,0.000282026
3210,0.000303957
3211,0.000279691
3212,0.000304438
3213,0.000247432
3214,0.000248864
3215,0.000234818
3216,0.000305229
3217,0.000258342
3218,0.000244195
